file_name,left,right,top,bottom,min_value,max_value,pixel_horiz,pixel_vert,number_of_nan
4315-421_reproject,-5171726.345616144,-5171129.963210088,-2705239.4641828844,-2705888.3720118594,-4.770198,17.941244,1091,1187,0
4315-322_reproject,-5174625.412474163,-5174028.488189503,-2705239.473822185,-2705888.375931815,-1.7700082,18.945631,1092,1187,0
4315-142_reproject,-5175785.031399334,-5175187.610594539,-2703974.071374554,-2704622.9185123625,-1.1226059,18.56516,1093,1187,0
4315-312_reproject,-5175785.034866865,-5175188.112715903,-2705239.476002579,-2705888.3757927176,-0.8266455,21.091244,1092,1187,0
4315-154_reproject,-5174625.4068057835,-5174028.505971659,-2704606.757138462,-2705255.633755576,-0.77023274,42.509754,1092,1187,0
4315-354_reproject,-5174625.41581138,-5174028.421134668,-2707137.7724702447,-2707786.7511013905,-0.5603377,23.099688,1092,1187,0
4315-134_reproject,-5173386.071784454,-5172873.426416748,-2703748.0629306645,-2703990.463935203,-0.027634278,30.381649,940,445,0
4315-121_reproject,-5175205.210767241,-5174608.431739797,-2702727.411012858,-2703357.5571536613,-2.3799438,52.485012,1092,1153,0
4315-454_reproject,-5171146.53877603,-5170550.08500503,-2707137.7569659115,-2707786.7424451825,-0.9390218,16.709074,1091,1187,0
4315-254_reproject,-5171146.534891986,-5170550.174875607,-2704606.7502957038,-2705255.633763067,-0.8835815,26.750568,1091,1187,0
4315-444_reproject,-5172306.168190607,-5171709.169297352,-2707137.7666729037,-2707786.7498877523,-1.1488627,22.958363,1092,1187,0
4315-232_reproject,-5169986.906793852,-5169390.614956668,-2702708.764212478,-2703357.5734958737,-2.7792473,29.263573,1091,1187,0
4315-143_reproject,-5176364.841088693,-5175767.397892727,-2704606.7590313796,-2705255.6304878043,-0.9291016,17.965439,1093,1187,0
4315-244_reproject,-5172306.155330063,-5171709.250278077,-2704606.7571320976,-2705255.6383343474,-1.6636779,50.99498,1092,1187,0
4315-162_reproject,-5173465.780904793,-5172868.9013968045,-2703974.0726663694,-2704622.9261003523,-0.6378394,35.297096,1092,1187,0
4315-432_reproject,-5169986.918591313,-5169390.533080915,-2705239.4709969917,-2705888.3822037186,-0.9195163,14.615615,1091,1187,0
4315-252_reproject,-5171146.5372720305,-5170550.20067739,-2703974.063177158,-2704622.92115995,-0.00036035155,18.897572,1091,1187,0
4315-131_reproject,-5174042.476817615,-5173840.9366482,-2702710.2047054167,-2703050.3037413037,0.0,11.609858,369,622,0
4315-452_reproject,-5171146.535838517,-5170550.105516163,-2706504.9709427403,-2707153.930908165,-3.2985287,20.397009,1091,1187,0
4315-231_reproject,-5170566.716033722,-5169971.2699498795,-2702814.0515930895,-2703357.5533445487,-0.41983643,21.27013,1090,995,0
4315-224_reproject,-5170702.773595749,-5170554.578971959,-2703843.6926559284,-2703981.497250745,0.0,8.935164,272,253,0
4315-442_reproject,-5172306.162910837,-5171709.187488203,-2706504.9717037794,-2707153.929404278,-1.4401482,14.202227,1092,1187,0
4315-424_reproject,-5171146.534230541,-5170550.127350102,-2705872.2096562725,-2706521.1441151723,-1.3683081,20.321306,1091,1187,0
4315-114_reproject,-5175785.02626308,-5175187.628916962,-2703341.4061856675,-2703990.227845462,-0.2581148,19.48015,1093,1187,0
4315-453_reproject,-5171726.353993882,-5171129.901261177,-2707137.766957976,-2707786.7513075066,-0.35318604,24.105276,1091,1187,0
4315-433_reproject,-5170566.731351401,-5169970.323436361,-2705872.209203972,-2706521.1447885935,-2.5922492,16.526484,1091,1187,0
4315-262_reproject,-5169986.904488625,-5169390.5658286745,-2703974.0572746163,-2704622.917504618,-0.3286309,27.406693,1091,1187,0
4315-213_reproject,-5172885.963654171,-5172708.202263783,-2703807.0222936133,-2703985.87760025,0.0,31.815044,326,328,0
4315-324_reproject,-5174625.408592275,-5174028.460850324,-2705872.2153432025,-2706521.1429526936,-0.9643506,51.736214,1092,1187,0
4315-363_reproject,-5174045.6052875,-5173448.609550446,-2707137.769980408,-2707786.7497642254,-0.49552247,19.153822,1092,1187,0
4315-321_reproject,-5175205.218624581,-5174608.295404892,-2705239.4691327126,-2705888.370084638,-1.4545484,16.18047,1092,1187,0
4315-161_reproject,-5174045.597616109,-5173448.719164898,-2703974.068506341,-2704622.9207915254,-1.2476562,28.148,1092,1187,0
4315-242_reproject,-5172306.155630114,-5171711.401282211,-2704138.045998791,-2704622.923854113,-0.058927003,19.375257,1089,888,0
4315-153_reproject,-5175205.222876169,-5174608.323106663,-2704606.7643369134,-2705255.6397967064,-1.9621997,24.624245,1092,1187,0
4315-264_reproject,-5169986.910824753,-5169390.548743144,-2704606.746293244,-2705255.632007729,-2.6667233,28.53515,1091,1187,0
4315-413_reproject,-5172885.970139024,-5172289.019227857,-2705872.2148871063,-2706521.1459417758,-0.71128416,18.920815,1092,1187,0
4315-113_reproject,-5176364.838166488,-5175767.441894694,-2703341.40590988,-2703990.2264028722,-0.23384278,19.617682,1093,1187,0
4315-342_reproject,-5175785.032896954,-5175188.06382456,-2706504.979638591,-2707153.930435895,-0.9257837,18.045624,1092,1187,0
4315-461_reproject,-5170566.731849485,-5169970.300492557,-2706504.9714975078,-2707153.932588624,-1.917788,16.227758,1091,1187,0
4315-344_reproject,-5175785.033963237,-5175188.041420027,-2707137.7685596514,-2707786.744871519,-0.55392575,17.23223,1092,1187,0
4315-362_reproject,-5173465.786329229,-5172868.81300665,-2706504.975254665,-2707153.930672245,-1.322027,17.032162,1092,1187,0
4315-141_reproject,-5176364.844395088,-5175767.424664588,-2703974.0700584888,-2704622.9160295264,-1.1735203,17.322771,1093,1187,0
4315-343_reproject,-5176364.430649004,-5175768.096284844,-2707137.926555785,-2707746.297026377,-1.6016684,29.90947,1091,1113,0
4315-323_reproject,-5175205.22675776,-5174608.280080775,-2705872.2095069303,-2706521.135958722,-1.4365726,21.478397,1092,1187,0
4315-122_reproject,-5174625.398074706,-5174028.044864774,-2702717.5406296058,-2703357.561925962,-0.077543944,36.34925,1093,1171,0
4315-423_reproject,-5171726.347111454,-5171129.941269774,-2705872.210698748,-2706521.1440274017,-1.3233708,24.1499,1091,1187,0
4315-241_reproject,-5172885.974068041,-5172289.093507841,-2703974.0664560827,-2704622.921033898,-0.106638186,35.374,1092,1187,0
4315-112_reproject,-5175785.02249468,-5175187.648600505,-2702708.7656989545,-2703357.56188805,-1.7940909,25.00053,1093,1187,0
4315-251_reproject,-5171726.346867531,-5171130.048507303,-2703988.326780715,-2704622.9195310487,-0.13881104,18.410511,1091,1161,0
4315-331_reproject,-5174045.59437538,-5173448.669030269,-2705239.4683599267,-2705888.3716223487,-1.6845794,18.9351,1092,1187,0
4315-222_reproject,-5171141.114567803,-5170549.935980839,-2702708.8109475905,-2703285.223741911,-0.1638379,15.511123,1082,1055,0
4315-341_reproject,-5176364.850425118,-5175767.882425531,-2706504.9851331487,-2707153.93476423,-1.7439692,19.50045,1092,1187,0
4315-451_reproject,-5171726.34982982,-5171129.920546195,-2706504.9709744942,-2707153.9298097054,-0.93853027,15.635735,1091,1187,0
4315-314_reproject,-5175785.033198199,-5175188.087589888,-2705872.215455268,-2706521.14074533,-1.4651695,54.849308,1092,1187,0
4315-411_reproject,-5172885.977340027,-5172289.049886066,-2705239.470291022,-2705888.375845924,-0.90667236,37.359695,1092,1187,0
4315-431_reproject,-5170566.721269408,-5169970.336789506,-2705239.471751048,-2705888.38183652,-0.46805632,17.907324,1091,1187,0
4315-313_reproject,-5176364.849500134,-5175767.9049650645,-2705872.2110192594,-2706521.135142625,-1.7178543,28.567333,1092,1187,0
4315-163_reproject,-5174045.600829561,-5173448.698934574,-2704606.761503073,-2705255.6392734256,-0.91636693,20.765116,1092,1187,0
4315-151_reproject,-5175205.2174690785,-5174608.341143406,-2703974.073402115,-2704622.9233766776,-0.8112122,36.487995,1092,1187,0
4315-243_reproject,-5172885.975088133,-5172289.071084214,-2704606.761500244,-2705255.6415631645,-1.7403394,13.393455,1092,1187,0
4315-332_reproject,-5173465.78637412,-5172868.859972311,-2705239.4744580034,-2705888.378869136,-2.0794287,68.15149,1092,1187,0
4315-441_reproject,-5172885.975078373,-5172289.000703698,-2706504.973130527,-2707153.929691815,-2.5635893,17.77199,1092,1187,0
4315-253_reproject,-5171726.345566269,-5171129.986588705,-2704606.7533596936,-2705255.635696749,-1.4518486,17.847105,1091,1187,0
4315-361_reproject,-5174045.596660207,-5173448.62439386,-2706504.978076121,-2707153.932345495,-1.3530176,25.208036,1092,1187,0
4315-414_reproject,-5172306.159082014,-5171709.2071228605,-2705872.2124423822,-2706521.144636293,-3.120926,60.190056,1092,1187,0
4315-352_reproject,-5174625.416977286,-5174028.445771334,-2706504.9814809444,-2707153.93459759,-2.0221493,21.058958,1092,1187,0
4315-233_reproject,-5170566.720679128,-5169970.406464741,-2703341.396508049,-2703990.2301394837,-0.39644286,18.270916,1091,1187,0
4315-334_reproject,-5173465.791075636,-5172868.841217023,-2705872.206949707,-2706521.1368601695,-1.607687,40.87539,1092,1187,0
4315-234_reproject,-5169986.91038001,-5169390.595135017,-2703341.3928536563,-2703990.227606464,-1.7713721,15.4410515,1091,1187,0
4315-462_reproject,-5169986.916047235,-5169390.483659844,-2706504.972861431,-2707153.9350737664,-0.5242212,13.558939,1091,1187,0
4315-333_reproject,-5174045.600295528,-5173448.651493177,-2705872.210796017,-2706521.1395582426,-3.1833184,50.2034,1092,1187,0
4315-133_reproject,-5174045.5958206365,-5173606.948029047,-2703550.348487045,-2703988.4493362512,-0.1990332,9.602022,803,802,0
4315-353_reproject,-5175204.378495011,-5174608.161570068,-2707137.77554836,-2707705.002109062,-1.0714428,20.005814,1091,1038,0
4315-364_reproject,-5173465.793840612,-5172868.797047353,-2707137.7681841897,-2707786.749116183,-2.8501596,17.067705,1092,1187,0
4315-221_reproject,-5171136.428732539,-5171130.40607012,-2702805.6045614076,-2702814.912312418,0.0,10.151868,12,18,0
4315-311_reproject,-5176364.850062587,-5175767.3833944425,-2705239.472605697,-2705888.369554799,-0.9979932,21.411322,1093,1187,0
4315-463_reproject,-5170566.733672258,-5169970.278866714,-2707137.758527732,-2707786.7451326638,-1.8193073,18.719772,1091,1187,0
4315-412_reproject,-5172306.156480698,-5171709.227978697,-2705239.4669409073,-2705888.373635108,-3.4523242,65.3261,1092,1187,0
4315-144_reproject,-5175785.026995012,-5175188.128294643,-2704606.761388016,-2705255.6356855747,-0.9620642,19.392612,1092,1187,0
3435-253_reproject,-5199557.284682105,-5198958.809845089,-2689428.081449395,-2690078.4787608557,-4.1643386,48.077328,1096,1191,0
3435-313_reproject,-5204195.783651748,-5203596.180544979,-2690692.347886094,-2691342.783343756,-2.354334,24.76148,1098,1191,0
3435-243_reproject,-5200716.909061014,-5200117.8901784085,-2689428.092175657,-2690078.486765347,-2.4225328,22.573824,1097,1191,0
3435-432_reproject,-5197817.842271116,-5197219.34033111,-2690060.1909319907,-2690710.617697841,-1.9773779,72.89437,1096,1191,0
3435-214_reproject,-5200137.089634049,-5199621.51753121,-2688163.9248375357,-2688813.4472746225,-1.2751005,14.8952675,944,1189,0
3435-454_reproject,-5198977.475034331,-5198378.905401212,-2691956.6886522523,-2692607.1889841347,-2.1047816,64.42514,1096,1191,0
3435-433_reproject,-5198397.663918237,-5197799.139831748,-2690692.3354116883,-2691342.786245408,-3.2050636,84.913124,1096,1191,0
3435-331_reproject,-5201876.527166756,-5201277.487409162,-2690060.201076862,-2690710.618331913,-5.4941554,66.01095,1097,1191,0
3435-124_reproject,-5202453.389987448,-5202136.284655585,-2688164.531801669,-2688565.2873331443,-0.5121191,10.927341,581,734,0
3435-352_reproject,-5202447.523740427,-5201857.159683951,-2691324.6146770064,-2691975.1084059,-5.3771834,16.422297,1081,1191,0
3435-423_reproject,-5199557.285662755,-5198958.764063993,-2690692.3383793314,-2691342.7865094943,-2.365414,60.470657,1096,1191,0
3435-224_reproject,-5198977.467424424,-5198379.038075541,-2688163.9327267213,-2688814.28060359,-3.2817037,30.013159,1096,1191,0
3435-252_reproject,-5198977.468407855,-5198379.01569516,-2688795.9954645215,-2689446.3687321995,-4.988659,43.08164,1096,1191,0
3435-341_reproject,-5204195.778227992,-5203596.69674895,-2691324.509243802,-2691974.971798602,-1.258247,52.180977,1097,1191,0
3435-264_reproject,-5197817.8402839815,-5197219.361720775,-2689428.087695712,-2690078.4890566394,-1.2853463,37.067814,1096,1191,0
3435-231_reproject,-5198397.656146696,-5197799.248912746,-2687531.8930540406,-2688182.216897328,-3.7297266,16.954662,1096,1191,0
3435-353_reproject,-5203036.155158228,-5202437.047702822,-2691956.6956862104,-2692607.1864452744,-4.632178,57.827583,1097,1191,0
3435-112_reproject,-5203615.272988501,-5203016.489639359,-2687532.208425174,-2688125.528422591,-3.3118572,17.4346,1097,1087,0
3435-443_reproject,-5200716.914376789,-5200117.801858067,-2691956.694881497,-2692607.1911381385,-2.867779,16.665588,1097,1191,0
3435-453_reproject,-5199557.292895683,-5198958.724508255,-2691956.693566157,-2692607.192544276,-2.5645008,64.76355,1096,1191,0
3435-223_reproject,-5199483.691381729,-5198963.520461949,-2688603.641062636,-2688814.1085417084,-1.2907934,17.564514,955,387,0
3435-361_reproject,-5201876.539404938,-5201277.452828776,-2691324.508514768,-2691974.976603849,-3.0057435,20.136946,1097,1191,0
3435-362_reproject,-5201296.726851221,-5200697.639011575,-2691324.4993116623,-2691974.9687725925,-6.3542433,66.43603,1097,1191,0
3435-133_reproject,-5201393.520605771,-5201281.828274106,-2688533.536256938,-2688814.40962039,0.0,12.314892,205,514,0
3435-444_reproject,-5200137.098658973,-5199538.5315217655,-2691956.688423326,-2692607.1860427572,-2.9091768,34.382862,1096,1191,0
3435-244_reproject,-5200137.09747345,-5199538.623886398,-2689428.0918981684,-2690078.48785122,-4.2027493,22.346416,1096,1191,0
3435-434_reproject,-5197817.846063744,-5197219.320739403,-2690692.340641405,-2691342.792820369,-2.114086,43.435623,1096,1191,0
3435-221_reproject,-5199556.820539366,-5198958.521498893,-2687531.984395636,-2688143.396839736,-2.0482776,16.749018,1096,1120,0
3435-323_reproject,-5203036.157528929,-5202437.096905742,-2690692.3436763347,-2691342.7835865477,-4.0538163,53.27687,1097,1191,0
3435-233_reproject,-5198397.654594155,-5197799.224003148,-2688163.9324405324,-2688814.281667289,-4.175576,24.118288,1096,1191,0
3435-463_reproject,-5198397.667004358,-5197799.096129729,-2691956.6843808764,-2692607.1860619793,-5.317106,87.28996,1096,1191,0
3435-234_reproject,-5197817.840699045,-5197219.408870067,-2688163.932948298,-2688814.283520429,-2.3937573,19.834518,1096,1191,0
3435-143_reproject,-5204195.777507022,-5203596.221248455,-2689428.0991263995,-2690078.483764225,-3.4504256,23.120565,1098,1191,0
3435-344_reproject,-5203615.9762264015,-5203016.870047352,-2691956.6949106827,-2692607.1842839206,-3.778249,72.69467,1097,1191,0
3435-334_reproject,-5201296.715625923,-5200697.651198478,-2690692.343132947,-2691342.7871736945,-8.254726,66.62464,1097,1191,0
3435-321_reproject,-5203036.155812202,-5202438.560182034,-2690181.290534074,-2690710.6051278883,-2.1005635,60.8188,1095,970,0
3435-161_reproject,-5201704.127087958,-5201277.45281899,-2688798.08646948,-2689446.3031473355,-2.9910295,16.918259,781,1186,0
3435-462_reproject,-5197817.85114859,-5197219.302433995,-2691324.492997186,-2691974.970595696,-2.6798804,62.177353,1096,1191,0
3435-412_reproject,-5200137.0926617,-5199538.595697296,-2690060.2014800482,-2690710.6228386248,-2.206331,20.75591,1096,1191,0
3435-414_reproject,-5200137.10031449,-5199538.579966034,-2690692.3354880605,-2691342.782259442,-3.4961028,16.95019,1096,1191,0
3435-464_reproject,-5197817.8580393,-5197219.285926908,-2691956.691841947,-2692607.1948681986,-5.184623,60.75429,1096,1191,0
3435-134_reproject,-5201296.708032994,-5200697.737187888,-2688163.9418093576,-2688814.2842415436,-2.3099198,16.832773,1097,1191,0
3435-151_reproject,-5203036.145737341,-5202469.312118441,-2688796.000253814,-2689445.918453305,-0.15002766,29.150114,1038,1190,0
3435-153_reproject,-5203035.970462416,-5202487.142380739,-2689428.0681912326,-2690062.7189908614,-2.6455774,16.922632,1005,1162,0
3435-312_reproject,-5203615.962813933,-5203016.926873157,-2690060.207583805,-2690710.620694685,-3.7164576,67.99501,1097,1191,0
3435-314_reproject,-5203615.965688167,-5203016.906341368,-2690692.345458934,-2691342.783983287,-5.5120482,30.431278,1097,1191,0
3435-241_reproject,-5200716.903426051,-5200117.907935821,-2688795.9975117883,-2689446.366702822,-2.0028906,18.39254,1097,1191,0
3435-461_reproject,-5198397.659235693,-5197799.1117584845,-2691324.497675608,-2691974.9739293777,-2.6822097,72.95196,1096,1191,0
3435-324_reproject,-5202456.348279533,-5201857.286384113,-2690692.3426725073,-2691342.783964067,-2.013327,54.923096,1097,1191,0
3435-144_reproject,-5203615.961536827,-5203016.403996474,-2689428.094265708,-2690078.480293984,-2.3589706,14.964749,1098,1191,0
3435-261_reproject,-5198397.654594918,-5197799.200640129,-2688795.9963624747,-2689446.3709800076,-2.5990148,19.48414,1096,1191,0
3435-121_reproject,-5203036.142406225,-5202436.653809396,-2687531.904963948,-2688182.2162038996,-0.60944045,12.193807,1098,1191,0
3435-114_reproject,-5203380.929772967,-5203020.277390721,-2688437.986521789,-2688814.485751133,0.0,7.100054,661,690,0
3435-342_reproject,-5203615.9701589495,-5203016.887399394,-2691324.5078988695,-2691974.9718440077,-2.9510746,59.213768,1097,1191,0
3435-242_reproject,-5200137.092826627,-5199538.642610578,-2688795.9960392616,-2689446.36659369,-2.120607,36.36305,1096,1191,0
3435-354_reproject,-5202456.343897945,-5201857.235170367,-2691956.697100166,-2692607.1892405106,-1.7992675,57.716263,1097,1191,0
3435-164_reproject,-5201296.719571074,-5200697.701948292,-2689428.0932395104,-2690078.4864613265,-3.625589,16.805172,1097,1191,0
3435-211_reproject,-5200716.291358008,-5200118.029076955,-2687531.8598306007,-2688131.2148281485,-2.8333113,17.918154,1096,1098,0
3435-441_reproject,-5200716.9133482,-5200117.82424882,-2691324.501842846,-2691974.9726715526,-4.1985416,75.83848,1097,1191,0
3435-251_reproject,-5199557.281152827,-5198958.829686378,-2688795.995356811,-2689446.3672701214,-4.8536897,35.34037,1096,1191,0
3435-123_reproject,-5203036.148811144,-5202436.636813886,-2688163.945731363,-2688814.282355553,-0.21134034,29.073168,1098,1191,0
3435-132_reproject,-5201002.5276119,-5200698.200902074,-2687535.43967945,-2688182.407612929,-1.8948828,29.52923,557,1183,0
3435-163_reproject,-5201830.71012951,-5201277.480160476,-2689428.6491727717,-2690078.639719394,-2.4770858,20.141012,1013,1190,0
3435-162_reproject,-5201296.712947892,-5200697.718717516,-2688795.9997743075,-2689446.3675974347,-1.4270856,18.387806,1097,1191,0
3435-322_reproject,-5202456.347467594,-5201857.999817886,-2690113.3487359947,-2690710.6035132827,-2.530634,14.354422,1096,1094,0
3435-333_reproject,-5201876.527046056,-5201277.463882531,-2690692.3425793718,-2691342.785247798,-5.044828,21.154388,1097,1191,0
3435-232_reproject,-5197817.843229336,-5197219.4347573845,-2687531.8923812713,-2688182.2175699673,-2.6217895,21.584192,1096,1191,0
3435-363_reproject,-5201876.531419675,-5201277.421424487,-2691956.6883264077,-2692607.1818430806,-2.0827823,60.690212,1097,1191,0
3435-413_reproject,-5200716.914022426,-5200117.848335247,-2690692.344334507,-2691342.789743033,-5.61156,21.113005,1097,1191,0
3435-343_reproject,-5204195.785303455,-5203596.680404889,-2691956.6950392816,-2692607.1830222136,-4.009647,72.67256,1097,1191,0
3435-113_reproject,-5204132.486763244,-5203616.922179292,-2688164.711881749,-2688814.224846472,-2.8687468,17.827883,944,1189,0
3435-122_reproject,-5202456.337092986,-5202184.25841687,-2687531.8545687674,-2688178.383575797,0.0,10.489179,498,1182,0
3435-212_reproject,-5200137.0884964345,-5199538.685001405,-2687531.899857504,-2688182.2196374903,-2.4885664,24.968075,1096,1191,0
3435-222_reproject,-5198977.467999136,-5198379.062007341,-2687531.8945243903,-2688182.2170177572,-3.6415017,45.158543,1096,1191,0
3435-452_reproject,-5198977.477156901,-5198378.93092126,-2691324.5030006985,-2691974.977905184,-1.7220436,44.05127,1096,1191,0
3435-111_reproject,-5204195.769270744,-5203596.28323432,-2687531.899276358,-2688182.2077388423,-1.2032825,14.533403,1098,1191,0
3435-431_reproject,-5198397.659256838,-5197799.158554309,-2690060.1978409835,-2690710.6232619965,-3.1528378,84.79447,1096,1191,0
3435-262_reproject,-5197817.83971722,-5197219.384524491,-2688795.998050754,-2689446.374013629,-1.9256587,48.34236,1096,1191,0
3435-351_reproject,-5203036.160996623,-5202437.076960709,-2691324.5073289964,-2691974.9726599613,-1.950686,36.941,1097,1191,0
3435-254_reproject,-5198977.470949549,-5198378.994866317,-2689428.082744857,-2690078.481410653,-3.1895037,19.688086,1096,1191,0
3435-332_reproject,-5201296.716744629,-5200697.675723085,-2690060.2004285767,-2690710.6190559827,-1.2037346,59.36037,1097,1191,0
3435-424_reproject,-5198977.469810935,-5198378.946966419,-2690692.3310912633,-2691342.7805752577,-2.7920215,56.43215,1096,1191,0
3435-213_reproject,-5200716.8995111855,-5200118.51124431,-2688178.1822074074,-2688814.2771321954,-3.6606386,18.144909,1096,1165,0
3435-311_reproject,-5204195.779778753,-5203596.200099455,-2690060.2112273695,-2690710.6212714575,-3.9431152,23.164793,1098,1191,0
3435-411_reproject,-5200716.905241876,-5200117.862960539,-2690060.2005629437,-2690710.620558191,-3.5311806,17.077557,1097,1191,0
3435-422_reproject,-5198977.475049625,-5198378.975589129,-2690060.194574799,-2690710.6186460224,-5.094353,57.270798,1096,1191,0
3435-142_reproject,-5203615.961855314,-5203016.427728923,-2688796.0054989797,-2689446.3661283366,-1.5009733,15.845704,1098,1191,0
3435-364_reproject,-5201296.728887415,-5200697.617628396,-2691956.6911521163,-2692607.1860410147,-4.027982,56.51273,1097,1191,0
3435-141_reproject,-5204195.776836428,-5203596.243991853,-2688796.011576114,-2689446.370814988,-3.652825,21.15689,1098,1191,0
3435-451_reproject,-5199557.282983997,-5198958.737994455,-2691324.498272731,-2691974.9718230097,-3.056648,39.556293,1096,1191,0
3435-263_reproject,-5198397.656149106,-5197799.17882381,-2689428.084826936,-2690078.484842554,-2.2597537,23.227173,1096,1191,0
3435-421_reproject,-5199557.279007308,-5198958.780792565,-2690060.203179974,-2690710.6258973666,-4.1717014,53.74695,1096,1191,0
3435-442_reproject,-5200137.098767919,-5199538.555028249,-2691324.50514951,-2691974.9773414796,-2.8899689,39.062008,1096,1191,0
3235-111_reproject,-5204193.735517642,-5203753.267374876,-2748322.360792901,-2748793.5465147397,0.0,5.548549,804,860,0
3235-152_reproject,-5202373.96730156,-5202237.567708649,-2749627.3770645834,-2749713.9278102857,0.0,4.811068,250,159,0
3235-112_reproject,-5203455.030497724,-5203078.53297375,-2748337.271469998,-2748827.9256776264,0.0,9.065105,687,895,0
3235-114_reproject,-5203367.479943545,-5203355.955947619,-2749117.7832678566,-2749132.051072336,0.0,4.583895,22,27,0
3235-124_reproject,-5202384.857543936,-5202317.221721852,-2749018.6133345244,-2749401.8829929987,0.0,4.7837915,124,698,0
3235-122_reproject,-5202379.708252562,-5202046.351207586,-2748323.1239946582,-2748890.4350777892,0.0,5.4792676,608,1034,0
3235-154_reproject,-5202391.35439882,-5202379.836035833,-2750265.375487971,-2750276.8938509575,0.0,6.0327907,22,22,0
3235-314_reproject,-5203583.028829982,-5203305.5886161765,-2751644.0100581427,-2751727.1874003485,0.0,7.875222,508,153,0
3313-321_reproject,-5203036.191780949,-5202436.779257311,-2700177.4168894645,-2700828.2388813714,-0.9792179,42.726185,1097,1191,0
3313-142_reproject,-5203615.9962787675,-5203016.632038334,-2698912.4215327045,-2699563.191100328,-2.6790917,62.290478,1097,1191,0
3313-114_reproject,-5203615.994317235,-5203016.653570937,-2698279.9525305703,-2698930.696589051,-2.2872088,56.95986,1097,1191,0
3313-464_reproject,-5197817.883215739,-5197219.481268686,-2702075.1037479336,-2702726.016286319,-4.1750855,134.79819,1095,1191,0
3313-121_reproject,-5203036.174491552,-5202436.855956581,-2697647.519731658,-2698298.239673824,-1.5414405,26.122414,1097,1191,0
3313-263_reproject,-5198397.685863811,-5197798.833692228,-2699544.9011041047,-2700195.70848692,-1.6138984,114.5422,1096,1191,0
3313-424_reproject,-5198977.50083046,-5198379.14831955,-2700809.9497428923,-2701460.808507045,-3.6405694,122.38027,1095,1191,0
3313-322_reproject,-5202456.377692161,-5201898.96235399,-2700177.422971763,-2700827.8320366163,0.0,19.22454,1020,1190,0
3313-333_reproject,-5201876.565968275,-5201277.843600234,-2700871.908271932,-2701460.7886284436,-6.0910597,69.89725,1096,1078,0
3313-151_reproject,-5203036.185337725,-5202436.819822139,-2698912.413447742,-2699563.1843998833,-0.3285083,91.75605,1097,1191,0
3313-351_reproject,-5203036.193687358,-5202436.734128626,-2701442.51915065,-2702093.3922116817,-3.2075438,91.12591,1097,1191,0
3313-242_reproject,-5200137.125678494,-5199537.753848287,-2698912.4167702203,-2699563.194578565,-0.6884253,31.800186,1097,1191,0
3313-324_reproject,-5202456.371311816,-5201856.934002884,-2700809.957498385,-2701460.8064013324,-4.312565,69.89725,1097,1191,0
3313-264_reproject,-5197817.875087376,-5197219.567035779,-2699544.9006634485,-2700195.7110669212,-6.136093,90.55516,1095,1191,0
3313-131_reproject,-5201876.553715078,-5201277.232641743,-2697647.511899465,-2698298.2345977044,-3.0121875,21.170195,1097,1191,0
3313-432_reproject,-5197817.88018384,-5197219.548668709,-2700177.408874393,-2700828.244800358,-2.50407,74.50517,1095,1191,0
3313-132_reproject,-5201296.741768361,-5200697.419431872,-2697647.5145745347,-2698298.2386442637,-2.5549479,17.870817,1097,1191,0
3313-252_reproject,-5198977.500675175,-5198378.673223102,-2698912.409993834,-2699563.1905125254,-4.3528514,77.663605,1096,1191,0
3313-323_reproject,-5203036.186552622,-5202436.750514596,-2700809.9612299013,-2701460.808752941,-2.8217573,51.724518,1097,1191,0
3313-162_reproject,-5201296.73536222,-5200697.366045267,-2698912.415646876,-2699563.190726414,-0.54915285,68.35073,1097,1191,0
3313-262_reproject,-5197817.871411758,-5197219.041482318,-2698912.406150556,-2699563.189361545,-5.828719,79.740425,1096,1191,0
3313-313_reproject,-5204195.813636141,-5203596.380152801,-2700809.9598919176,-2701460.8046411644,-4.372962,78.1607,1097,1191,0
3313-311_reproject,-5204195.805809291,-5203596.395840371,-2700177.4181102635,-2700828.237328343,-6.8456573,48.347977,1097,1191,0
3313-134_reproject,-5201208.112844473,-5200697.676397155,-2698281.0242954562,-2698930.4220049595,-4.56657,97.763145,934,1188,0
3313-342_reproject,-5203615.998016883,-5203016.539733154,-2701442.5225264095,-2702093.3942030855,-5.1717944,90.69284,1097,1191,0
3313-124_reproject,-5202456.373803078,-5201906.385630273,-2698383.562396002,-2698930.270321256,0.0,64.15944,1007,1001,0
3313-312_reproject,-5203615.993955224,-5203016.582706649,-2700177.4226863184,-2700828.2432938037,-3.8693676,48.309044,1097,1191,0
3313-231_reproject,-5198397.687333334,-5197798.9055773495,-2697647.5058998433,-2698298.2367579453,-5.3042088,74.29577,1096,1191,0
3313-153_reproject,-5203036.187829645,-5202436.798813205,-2699544.9083185513,-2700195.704787131,-2.168698,35.57526,1097,1191,0
3313-141_reproject,-5204195.805996007,-5203596.443035291,-2698912.4193859906,-2699563.1875641407,-2.6320593,75.44424,1097,1191,0
3313-112_reproject,-5203615.994084769,-5203016.676825448,-2697647.519142242,-2698298.2376993517,-6.3217163,48.625652,1097,1191,0
3313-221_reproject,-5199557.310110297,-5198958.53084051,-2697647.5049820906,-2698298.233138298,-5.8353014,74.96624,1096,1191,0
